"SAMPLE_YEAR","REGION_ID","HWI_PROJECT_TYPE","SPECIES_CODE","SPECIES","SAMPLE_ID","SAMPLE_DATE","SPECIMEN_ID","STREAM","LOCATION","TRAY_ID","CELL_NUMBER","MARK_PRESENT","MARK_ID","OTOLITH_MARK_STATUS_CODE","PROJECT","SAMPLE_DAY","SAMPLE_MONTH","STAGE_CODE","STAT_WEEK_SAMPLED","COMMENTS","FORMAT","DISTRICT","SUB_DISTRICT","SAMPLE_START_DATE","SAMPLE_END_DATE"
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"027","000-00-00000","","0000051070","027","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"028","000-00-00000","","0000051070","028","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"029","000-00-00000","","0000051070","029","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"030","000-00-00000","","0000051070","030","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"031","000-00-00000","","0000051070","031","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"032","000-00-00000","","0000051070","032","","","4N26","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"033","000-00-00000","","0000051070","033","","","4N26","3","14","05","A","20","Overground","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"034","000-00-00000","","0000051070","034","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"035","000-00-00000","","0000051070","035","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"036","000-00-00000","","0000051070","036","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"037","000-00-00000","","0000051070","037","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"038","000-00-00000","","0000051070","038","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"039","000-00-00000","","0000051070","039","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"040","000-00-00000","","0000051070","040","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"041","000-00-00000","","0000051070","041","","","4N26","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"042","000-00-00000","","0000051070","042","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"043","000-00-00000","","0000051070","043","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"044","000-00-00000","","0000051070","044","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"045","000-00-00000","","0000051070","045","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"046","000-00-00000","","0000051070","046","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"047","000-00-00000","","0000051070","047","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"048","000-00-00000","","0000051070","048","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"049","000-00-00000","","0000051070","049","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"050","000-00-00000","","0000051070","050","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"051","000-00-00000","","0000051070","051","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"052","000-00-00000","","0000051070","052","","","4N26","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"053","000-00-00000","","0000051070","053","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"054","000-00-00000","","0000051070","054","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"055","000-00-00000","","0000051070","055","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"056","000-00-00000","","0000051070","056","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"057","000-00-00000","","0000051070","057","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"058","000-00-00000","","0000051070","058","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"059","000-00-00000","","0000051070","059","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"060","000-00-00000","","0000051070","060","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"061","000-00-00000","","0000051070","061","YES","SGH19","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"062","000-00-00000","","0000051070","062","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"063","000-00-00000","","0000051070","063","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"064","000-00-00000","","0000051070","064","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"065","000-00-00000","","0000051070","065","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"066","000-00-00000","","0000051070","066","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"067","000-00-00000","","0000051070","067","YES","AFK19B","1L0n","3","14","05","A","20","Questionable","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"068","000-00-00000","","0000051070","068","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"069","000-00-00000","","0000051070","069","","","4N26","3","14","05","A","20","Overground","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"070","000-00-00000","","0000051070","070","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"071","000-00-00000","","0000051070","071","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"072","000-00-00000","","0000051070","072","","","4N26","3","14","05","A","20","Fragment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"073","000-00-00000","","0000051070","073","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"074","000-00-00000","","0000051070","074","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"075","000-00-00000","","0000051070","075","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"076","000-00-00000","","0000051070","076","","","3N66","3","14","05","A","20","No Otos in Well","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"077","000-00-00000","","0000051070","077","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"078","000-00-00000","","0000051070","078","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"079","000-00-00000","","0000051070","079","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"080","000-00-00000","","0000051070","080","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"081","000-00-00000","","0000051070","081","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"082","000-00-00000","","0000051070","082","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"083","000-00-00000","","0000051070","083","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"084","000-00-00000","","0000051070","084","YES","CCH19","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"085","000-00-00000","","0000051070","085","YES","CCH19","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"086","000-00-00000","","0000051070","086","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"087","000-00-00000","","0000051070","087","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"088","000-00-00000","","0000051070","088","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"089","000-00-00000","","0000051070","089","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"090","000-00-00000","","0000051070","090","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"091","000-00-00000","","0000051070","091","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"092","000-00-00000","","0000051070","092","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"093","000-00-00000","","0000051070","093","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"094","000-00-00000","","0000051070","094","","","3N66","3","14","05","A","20","No Otos in Well","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199023",14-MAY-21,"095","000-00-00000","","0000051070","095","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"001","000-00-00000","","0000051050","001","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"002","000-00-00000","","0000051050","002","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"003","000-00-00000","","0000051050","003","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"004","000-00-00000","","0000051050","004","","","4N26","3","14","05","A","20","Overground","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"005","000-00-00000","","0000051050","005","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"006","000-00-00000","","0000051050","006","","","4N26","3","14","05","A","20","Fragment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"007","000-00-00000","","0000051050","007","","","4N26","3","14","05","A","20","Overground","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"008","000-00-00000","","0000051050","008","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"009","000-00-00000","","0000051050","009","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"010","000-00-00000","","0000051050","010","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"011","000-00-00000","","0000051050","011","YES","WNH19PINKB","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"012","000-00-00000","","0000051050","012","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"013","000-00-00000","","0000051050","013","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"014","000-00-00000","","0000051050","014","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"015","000-00-00000","","0000051050","015","","","4N26","3","14","05","A","20","Overground","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"016","000-00-00000","","0000051050","016","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"017","000-00-00000","","0000051050","017","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"018","000-00-00000","","0000051050","018","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"019","000-00-00000","","0000051050","019","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"020","000-00-00000","","0000051050","020","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"021","000-00-00000","","0000051050","021","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"022","000-00-00000","","0000051050","022","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"023","000-00-00000","","0000051050","023","YES","WNH19PINKB","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"024","000-00-00000","","0000051050","024","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"025","000-00-00000","","0000051050","025","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"026","000-00-00000","","0000051050","026","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"027","000-00-00000","","0000051050","027","YES","AFK19B","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"028","000-00-00000","","0000051050","028","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"029","000-00-00000","","0000051050","029","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"030","000-00-00000","","0000051050","030","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"031","000-00-00000","","0000051050","031","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"032","000-00-00000","","0000051050","032","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"033","000-00-00000","","0000051050","033","YES","CCH19","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"034","000-00-00000","","0000051050","034","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"035","000-00-00000","","0000051050","035","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"036","000-00-00000","","0000051050","036","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"037","000-00-00000","","0000051050","037","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"038","000-00-00000","","0000051050","038","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"039","000-00-00000","","0000051050","039","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"040","000-00-00000","","0000051050","040","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"041","000-00-00000","","0000051050","041","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"042","000-00-00000","","0000051050","042","YES","WNH19PINKB","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"043","000-00-00000","","0000051050","043","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"044","000-00-00000","","0000051050","044","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"045","000-00-00000","","0000051050","045","YES","CCH19","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"046","000-00-00000","","0000051050","046","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"047","000-00-00000","","0000051050","047","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"048","000-00-00000","","0000051050","048","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"049","000-00-00000","","0000051050","049","YES","SGH19","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"050","000-00-00000","","0000051050","050","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"051","000-00-00000","","0000051050","051","","","4N26","3","14","05","A","20","Overground","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"052","000-00-00000","","0000051050","052","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"053","000-00-00000","","0000051050","053","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"054","000-00-00000","","0000051050","054","","","3N66","3","14","05","A","20","No Otos in Well","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"055","000-00-00000","","0000051050","055","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"056","000-00-00000","","0000051050","056","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"057","000-00-00000","","0000051050","057","YES","SGH19","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"058","000-00-00000","","0000051050","058","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"059","000-00-00000","","0000051050","059","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"060","000-00-00000","","0000051050","060","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"061","000-00-00000","","0000051050","061","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"062","000-00-00000","","0000051050","062","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"063","000-00-00000","","0000051050","063","","","4N26","3","14","05","A","20","Overground","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"064","000-00-00000","","0000051050","064","YES","CCH19","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"065","000-00-00000","","0000051050","065","YES","CCH19","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"066","000-00-00000","","0000051050","066","YES","WNH19PINKB","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
"2021","2","OTO-SPILL","440","PINK","202199024",14-MAY-21,"067","000-00-00000","","0000051050","067","NO","","1L0n","3","14","05","A","20","No Comment","2.3","MXD","",14-MAY-21,14-MAY-21
